aluguel,condominio,iptu,fotos,endereco,description,description_len,features,url
R$ 800/mês,R$ 221,,,"Jardim Panorama, Bauru - SP","Ótimo apartamento com 01 dormitório, sala, cozinha e banheiro social. Localização com fácil acesso para opções de lazer, próximo à Av. Nações Unidas. -",24,"['30m²', '1 quarto', '1 banheiro', '1 vaga', 'Cozinha']",https://www.vivareal.com.br/imovel/apartamento-1-quartos-jardim-panorama-bairros-bauru-com-garagem-30m2-aluguel-RS800-id-2524981176/
R$ 6.900/mês,R$ 440,,,"Vila Aviação, Bauru - SP",,0,"['350m²', '3 quartos', '5 banheiros\n3 suítes', '2 vagas']",https://www.vivareal.com.br/imovel/casa-3-quartos-vila-aviacao-bairros-bauru-com-garagem-350m2-aluguel-RS6900-id-2519222217/
R$ 1.500/mês,Não informado,,,"Vila Coralina, Bauru - SP","Otima residencia, localização tranquila, proximo a supermercados, bancos, postos de gaslina, lotericas, farmacias, quintal enorme!",15,"['440m²', '3 quartos', '2 banheiros', '2 vagas', 'Garagem', 'Churrasqueira', 'Quintal', 'Cozinha', 'Sistema de alarme']",https://www.vivareal.com.br/imovel/casa-3-quartos-vila-coralina-bairros-bauru-com-garagem-440m2-aluguel-RS1500-id-2525502463/
R$ 1.200/mês,R$ 360,,,"Vila Aeroporto Bauru, Bauru - SP",,0,"['44m²', '1 quarto', '1 banheiro', '1 vaga']",https://www.vivareal.com.br/imovel/apartamento-1-quartos-vila-aeroporto-bauru-bairros-bauru-com-garagem-44m2-aluguel-RS1200-id-2523557616/
R$ 1.500/mês,R$ 220,R$ 130,,"Rua Engenheiro Saint Martin - Centro, Bauru - SP",,0,"['66m²', '2 quartos', '2 banheiros\n1 suíte', '2 vagas']",https://www.vivareal.com.br/imovel/apartamento-2-quartos-centro-bairros-bauru-com-garagem-66m2-aluguel-RS1500-id-2523737965/
R$ 600/mês,R$ 30,,,"Jardim Olímpico, Bauru - SP",,0,"['25m²', '1 quarto', '1 banheiro', 'Não informado SOLICITAR']",https://www.vivareal.com.br/imovel/kitnet-1-quartos-jardim-olimpico-bairros-bauru-25m2-aluguel-RS600-id-2522238536/
R$ 490/mês,Não informado,,,"Rua Wenceslau Braz - Vila Pacífico, Bauru - SP",,0,"['30m²', '1 quarto', '1 banheiro', 'Não informado SOLICITAR']",https://www.vivareal.com.br/imovel/kitnet-1-quartos-vila-pacifico-bairros-bauru-30m2-aluguel-RS490-id-2521242036/
R$ 650/mês,R$ 185,,,"Vila Nova Cidade Universitaria, Bauru - SP",,0,"['31m²', '1 quarto', '1 banheiro\n1 suíte', 'Não informado SOLICITAR']",https://www.vivareal.com.br/imovel/apartamento-1-quartos-vila-nova-cidade-universitaria-bairros-bauru-31m2-aluguel-RS650-id-2522787587/
R$ 900/mês,R$ 355,,,"Jardim América, Bauru - SP",,0,"['70m²', '3 quartos', '2 banheiros\n1 suíte', '1 vaga']",https://www.vivareal.com.br/imovel/apartamento-3-quartos-jardim-america-bairros-bauru-com-garagem-70m2-aluguel-RS900-id-2514073183/
R$ 600/mês,Não informado,,,"Parque Santa Edwiges, Bauru - SP",,0,"['50m²', '2 quartos', '1 banheiro', 'Não informado SOLICITAR']",https://www.vivareal.com.br/imovel/casa-2-quartos-parque-santa-edwiges-bairros-bauru-50m2-aluguel-RS600-id-2525063476/
R$ 4.000/mês,R$ 614,,,"Vila Santa Tereza, Bauru - SP",,0,"['182m²', '3 quartos', '4 banheiros\n3 suítes', '3 vagas']",https://www.vivareal.com.br/imovel/apartamento-3-quartos-vila-santa-tereza-bairros-bauru-com-garagem-182m2-aluguel-RS4000-id-2520839157/
R$ 1.500/mês,R$ 275,,,"Vila Santa Tereza, Bauru - SP","Lindo apartamento de um dormitório mobiliado com sofá, rack, tapetes, televisão, quadros, geladeira, fogão, micro ondas, cama, ventilador de teto, cortina, armários embutidos, maquina de lavar roupa. Portaria 24 horas, salão de festas, churrasqueira.

Agende já a sua visita, Silvana Rosa telefone e whats.",43,"['40m²', '1 quarto', '1 banheiro', '1 vaga', 'Churrasqueira', 'Mobiliado', 'Garagem', 'Interfone', 'Área de serviço']",https://www.vivareal.com.br/imovel/apartamento-1-quartos-vila-santa-tereza-bairros-bauru-com-garagem-40m2-aluguel-RS1500-id-2518485886/
R$ 650/mês,Não informado,,,"Jardim Brasil, Bauru - SP",,0,"['30m²', '1 quarto', '1 banheiro', 'Não informado SOLICITAR']",https://www.vivareal.com.br/imovel/apartamento-1-quartos-jardim-brasil-bairros-bauru-30m2-aluguel-RS650-id-2517390917/
R$ 680/mês,Não informado,,,"Rua Professor José Ranieri - Centro, Bauru - SP",,0,"['60m²', '2 quartos', '2 banheiros', '1 vaga']",https://www.vivareal.com.br/imovel/apartamento-2-quartos-centro-bairros-bauru-com-garagem-60m2-aluguel-RS680-id-2518673682/
R$ 1.200/mês,R$ 309,R$ 550,,"Rua Albino Tâmbara, 58 - Vila Cidade Universitária, Bauru - SP","Lindo apartamento mobiliado disponível para locação no Edifício Platinum !
Com acabamento impecável, armários embutidos, repleto em mobília, o imóvel possui 1 dormitório, 1 banheiro, sala, cozinha e área de serviço !
Ótima localização próximo a USC , vias de acesso, pontos comerciais e clubes . Não perca tempo e agende uma visita para conhecer o imóvel .",56,"['48m²', '1 quarto', '1 banheiro', '1 vaga', 'Interfone', 'Salão de festas', 'Condomínio fechado', 'Churrasqueira', 'Elevador']",https://www.vivareal.com.br/imovel/apartamento-1-quartos-vila-cidade-universitaria-bairros-bauru-com-garagem-48m2-aluguel-RS1200-id-2517411787/
R$ 1.100/mês,R$ 300,,,"Jardim Panorama, Bauru - SP",https://www.fattoimoveisbauru.com.br/,1,"['60m²', '2 quartos', '2 banheiros\n1 suíte', '1 vaga', 'Interfone', 'Garagem', 'Salão de festas', 'Churrasqueira', 'Cozinha']",https://www.vivareal.com.br/imovel/apartamento-2-quartos-jardim-panorama-bairros-bauru-com-garagem-60m2-aluguel-RS1100-id-2525503505/
R$ 800/mês,R$ 300,R$ 55,,"Rua Padre João, 81 - Vila Santa Tereza, Bauru - SP","O apartamento no bairro Vila Santa Tereza tem 38 metros quadrados com 1 quarto e 1 banheiro
Possui área de fitness, espaço para festas.Churrasqueira para você aproveitar nos momentos de descontração.
Elevador para mais praticidade no dia-a-dia.
Encontra-se em um condomínio protegido por muros.",41,"['38m²', '1 quarto', '1 banheiro', '1 vaga', 'Interfone', 'Salão de festas', 'Condomínio fechado', 'Churrasqueira', 'Elevador']",https://www.vivareal.com.br/imovel/apartamento-1-quartos-vila-santa-tereza-bairros-bauru-com-garagem-38m2-aluguel-RS800-id-2520502683/
R$ 1.150/mês,R$ 280,,,"Vila Cidade Universitária, Bauru - SP","Sofá retrátil 2 lugares, mesa de canto, mesa com 2 banquetas, geladeira, microondas, cooktop, rack, tv 32 polegadas LED, cama de casal, criado-mudo, armário com mesa de trabalho e cadeira, ar condicionado",32,"['31m²', '1 quarto', '1 banheiro\n1 suíte', '1 vaga', 'Mobiliado']",https://www.vivareal.com.br/imovel/apartamento-1-quartos-vila-cidade-universitaria-bairros-bauru-com-garagem-31m2-aluguel-RS1150-id-2524043776/
R$ 3.500/mês,R$ 1.500,,,"Jardim Estoril IV, Bauru - SP","Edifício Albatroz: Edifício passou por reformas na área de lazer e portaria para maior comodidade, modernidade e segurança.
Excelente apartamento de 260m² RECÉM REFORMADO com 3 suítes e sala com ar condicionado, banheiro social e lavabo.
Todos os cômodos,exceto a sala, são repletos de armários, suíte master com closet, dispensa e lavanderia.
Ótima localização, menos de uma quadra da Av. Nossa Senhora de Fátima.
Aceita financiamento e propostas.
AGENDE UMA VISITA.*** -",67,"['260m²', '3 quartos', '4 banheiros\n3 suítes', '3 vagas', 'Escritório', 'Interfone', 'Varanda', 'Piscina', 'Churrasqueira']",https://www.vivareal.com.br/imovel/apartamento-3-quartos-jardim-estoril-iv-bairros-bauru-com-garagem-260m2-aluguel-RS3500-id-2461211274/
R$ 2.800/mês,R$ 550,R$ 2.000,,"Avenida Affonso José Aiello - Vila Aviação, Bauru - SP","LINDA VARANDA GOURMET, 3 DORMITÓRIOS ( 1 REVERSIVEL) SENDO 2 SUITES
COMPLETO EM ARMÁRIOS EMBUTIDOS DE OTIMO PADRÃO , EXCELENTE LAZER, PROXIMOS AOS PRINCIPAIS CONDOMÍNIOS, ESCOLAS BILINGUE, SHOPPING ABERTO VILLAGGIO MAL, ETC....
CORRETOR SÉRGIO CALADO: 14.99772.3114",34,"['96m²', '3 quartos', '3 banheiros\n1 suíte', '2 vagas', 'Quadra de squash', 'Playground', 'Circuito de segurança', 'Conexão à internet', 'Interfone']",https://www.vivareal.com.br/imovel/apartamento-3-quartos-vila-aviacao-bairros-bauru-com-garagem-96m2-aluguel-RS2800-id-2518708210/
R$ 1.900/mês,R$ 530,,,"Vila Nova Cidade Universitaria, Bauru - SP",,0,"['72m²', '1 quarto', '1 banheiro\n1 suíte', '1 vaga']",https://www.vivareal.com.br/imovel/apartamento-1-quartos-vila-nova-cidade-universitaria-bairros-bauru-com-garagem-72m2-aluguel-RS1900-id-2524383020/
R$ 850/mês,R$ 275,R$ 500,,"Alameda Doutor Octávio Pinheiro Brisolla - Vila Santa Tereza, Bauru - SP","APTO COM SACADA, OTIMA LOCALIZACAO PROXIMO USP MEDICINA/ODONTO/FONO, PADARIA COPACABANA, BOSQUE DA COMUNIDADE. FACIL ACESSO ÀS AV NACOES UNIDAS E GETULIO VARGAS",22,"['38m²', '1 quarto', '1 banheiro', '1 vaga', 'Espaço gourmet', 'Salão de festas', 'Churrasqueira', 'Academia', 'Área de serviço']",https://www.vivareal.com.br/imovel/apartamento-1-quartos-vila-santa-tereza-bairros-bauru-com-garagem-38m2-aluguel-RS850-id-2525542516/
R$ 600/mês,R$ 280,R$ 200,,"Rua Doutor Alípio dos Santos, 5 - Vila Cidade Universitária, Bauru - SP","Um dormitório com armários.
Sacada no quarto, uma vaga de garagem coberta.
Lavanderia coletiva.
CORRETOR SÉRGIO - 14 9 9772.3114",17,"['31m²', '1 quarto', '1 banheiro', '1 vaga', 'Lavanderia', 'Condomínio fechado', 'Elevador', 'Acesso para deficientes', 'Portão eletrônico']",https://www.vivareal.com.br/imovel/apartamento-1-quartos-vila-cidade-universitaria-bairros-bauru-com-garagem-31m2-aluguel-RS600-id-2521675383/
R$ 850/mês,R$ 750,R$ 800,,"Rua José Ferreira Marques - Vila Nova Cidade Universitaria, Bauru - SP","Ao lado da USP, próx Av Nações Unidas.
Andar alto, sol da manhã, completo em armários.
Dois dormitórios sendo uma suíte, piso sinteco novo.
Virgílio -",23,"['77m²', '2 quartos', '2 banheiros\n1 suíte', '1 vaga', 'Condomínio fechado', 'Piscina', 'Churrasqueira', 'Jardim', 'Elevador']",https://www.vivareal.com.br/imovel/apartamento-2-quartos-vila-nova-cidade-universitaria-bairros-bauru-com-garagem-77m2-aluguel-RS850-id-2519472574/
R$ 1.000/mês,R$ 440,R$ 600,,"Rua Henrique Savi - Vila Cidade Universitária, Bauru - SP","2 DORMITÓRIOS, COMPLETO EM ARMÁRIOS EMBUTIDOS, MUITO CONSERVADO, FRENTE BAURU SHOPPING, PISCINA, PRÓXIMO HIPERMERCADO BIG, UNINOVE MEDICINA, ETC...
CORRETOR SÉRGIO CALADO: 14.99772.3114",21,"['55m²', '2 quartos', '1 banheiro', '1 vaga', 'Recepção', 'Circuito de segurança', 'Conexão à internet', 'Interfone', 'Varanda']",https://www.vivareal.com.br/imovel/apartamento-2-quartos-vila-cidade-universitaria-bairros-bauru-com-garagem-55m2-aluguel-RS1000-id-2501068301/
R$ 850/mês,R$ 260,,,"Jardim Terra Branca, Bauru - SP",,0,"['50m²', '2 quartos', '1 banheiro', '1 vaga']",https://www.vivareal.com.br/imovel/apartamento-2-quartos-jardim-terra-branca-bairros-bauru-com-garagem-50m2-aluguel-RS850-id-2519241126/
R$ 1.800/mês,Não informado,,,"Jardim Solange, Bauru - SP",,0,"['71m²', '2 quartos', '2 banheiros\n1 suíte', '2 vagas']",https://www.vivareal.com.br/imovel/apartamento-2-quartos-jardim-solange-bairros-bauru-com-garagem-71m2-aluguel-RS1800-id-2515634418/
R$ 1.900/mês,R$ 404,R$ 1.100,,"Rua Padre João, 17 - Vila Santa Tereza, Bauru - SP","3 DOR / 01 SUÍTE, ÓTIMOS ARMÁRIOS, COZINHA PLANEJADA, SÓ PROPRIETÁRIO QUE MOROU NO APTO, AR-COND NO LIVING, 2 GAR, ÓTIMO LAZER COMPLETO COM QUADRA E SAUNA, PRÓXIMO DA AV NAÇÕES UNIDAS, MERCADO CONFIANÇA NAÇÕES, USP MEDICINA E ODONTO E PARQUE VITÓRIA RÉGIA.",43,"['90m²', '3 quartos', '2 banheiros\n1 suíte', '2 vagas', 'Recepção', 'Playground', 'Circuito de segurança', 'Conexão à internet', 'Salão de jogos']",https://www.vivareal.com.br/imovel/apartamento-3-quartos-vila-santa-tereza-bairros-bauru-com-garagem-90m2-aluguel-RS1900-id-2517992305/
R$ 2.150/mês,R$ 350,,,"Rua Vivaldo Guimarães, 1755 - Jardim Nasralla, Bauru - SP","Residencial URBAN BOSQUE (Bauru/SP). Apartamento com 2 dormitórios sendo 1 suíte, 60m², novinho, completo em armários, cozinha em ilha integrada com a sala equipada com cooktop, forno embutido e cooktop, pronto para morar!

Diferenciado, andar alto e sol da manhã. Além de ser a primeira locação do imóvel.

São duas vagas de garagem individuais.

Condomínio com lazer completíssimo e todo equipado já. Tem piscina com prainha, sauna, academia, churrasqueira, salão de festas, jogos, espaço pet...

Excelente localização, a apenas 1 quadra do Bosque e fácil acesso a Av. Getúlio Vargas e Av. Nações Unidas.
Próximo a bancos, supermercados, farmácias, clínicas, escolas, academias, lojas, restaurantes e diversos outros serviços

Venha conhecer e se apaixonar!",107,"['60m²', '2 quartos', '2 banheiros\n1 suíte', '2 vagas', 'Playground', 'Conexão à internet', 'Interfone', 'Espaço gourmet', 'Salão de festas']",https://www.vivareal.com.br/imovel/apartamento-2-quartos-jardim-nasralla-bairros-bauru-com-garagem-60m2-aluguel-RS2150-id-2522785939/
R$ 350/mês,R$ 120,R$ 30,,"Centro, Bauru - SP","Central - Kit 1 dorm, px Hotel Martha - Centro Ref. 162 - $300 - F. Creci 2778-J Atualizado em",20,"['30m²', '1 quarto', '1 banheiro\n1 suíte', 'Não informado SOLICITAR', 'Interfone']",https://www.vivareal.com.br/imovel/apartamento-1-quartos-centro-bairros-bauru-30m2-aluguel-RS350-id-2523660573/
R$ 1.550/mês,Não informado,,,"Rua Antônio dos Reis, 0 - Alto Higienopolis, Bauru - SP",,0,"['100m²', '3 quartos', '1 banheiro', 'Não informado SOLICITAR']",https://www.vivareal.com.br/imovel/casa-3-quartos-alto-higienopolis-bairros-bauru-100m2-aluguel-RS1550-id-2523002381/
R$ 600/mês,R$ 200,R$ 35,,"Rua Capitão Gomes Duarte - Vila Nova Cidade Universitaria, Bauru - SP","Apartamento de 01 dormitório, completo em armários, com sacada e uma garagem próximo da Faculdade de Odonto e Medicina da Usp, e próximo das Nacoes Unidas , condomínio $$$ 200,00.Agende uma visita .",33,"['35m²', '1 quarto', '1 banheiro\n1 suíte', '1 vaga', 'Cozinha', 'Elevador', 'Recepção', 'Área de serviço']",https://www.vivareal.com.br/imovel/apartamento-1-quartos-vila-nova-cidade-universitaria-bairros-bauru-com-garagem-35m2-aluguel-RS600-id-2482474883/
R$ 1.200/mês,R$ 250,R$ 30,,"Vila Maracy, Bauru - SP","Apartamento disponível para locação no condomínio Edfício Al Koneitra.

Caracetrísticas do imóvel:
- Mobiliado
- Recém reformado
- 1 dormitório
- Cozinha
- Sala
- 1 vaga na garagem

Agende uma visita!",24,"['35m²', '1 quarto', '1 banheiro', '1 vaga', 'Garagem', 'Cozinha']",https://www.vivareal.com.br/imovel/apartamento-1-quartos-vila-maracy-bairros-bauru-com-garagem-35m2-aluguel-RS1200-id-2519537094/
R$ 650/mês,R$ 240,,,"Rua Felício Soubihe, 7 - Jardim Planalto, Bauru - SP","Res. Cambuy

Próximo do Bauru Shopping / Aeroclube Bauru

1 dormitório, sala, sacada, banheiro social, cozinha e 1 vaga de garagem. Localizado no terceiro andar. Gás encanado.

Imóvel alugado sem as mobílias.

Agende uma visita conosco pelo whatsapp .

Consulte-nos sobre a disponibilidade e as informações do imóvel anunciado.

Valores sujeitos à alteração.",47,"['35m²', '1 quarto', '1 banheiro', '1 vaga', 'Condomínio fechado', 'Portão eletrônico']",https://www.vivareal.com.br/imovel/apartamento-1-quartos-jardim-planalto-bairros-bauru-com-garagem-35m2-aluguel-RS650-id-2525664011/
R$ 1.800/mês,,R$ 80,,"Vila Souto, Bauru - SP","Maravilhosa casa totalmente térrea sendo 03 dormitórios, 01 suite, sala com ar condicionado, copa, cozinha, banheiro, quintal, churrasqueira, 02 vagas de garagem coberta, fácil acesso para toda a cidade, próxima de escolas, bancos, academia, mercados, restaurantes, etc, agende uma visita. -",41,"['150m²', '3 quartos', '2 banheiros\n1 suíte', '2 vagas', 'Interfone', 'Churrasqueira', 'Quintal', 'Cozinha', 'Sistema de alarme']",https://www.vivareal.com.br/imovel/casa-3-quartos-vila-souto-bairros-bauru-com-garagem-150m2-aluguel-RS1800-id-2523832176/
R$ 3.000/mês,R$ 492,,,"Rua Veraldo Maziero - Vila Aviação, Bauru - SP",,0,"['85m²', '3 quartos', '3 banheiros\n1 suíte', '2 vagas']",https://www.vivareal.com.br/imovel/apartamento-3-quartos-vila-aviacao-bairros-bauru-com-garagem-85m2-aluguel-RS3000-id-2521674814/
R$ 1.550/mês,R$ 440,R$ 600,,"Rua Alberto Segalla, 1 - Jardim Infante Dom Henrique, Bauru - SP","2 DORMITÓRIOS, 1 WC, 1 GARAGEM, COMPLETO EM ARMÁRIOS
MOBILIADO: FOGÃO, GELADEIRA, MICRO ONDAS, MESA COM 4 CADEIRAS, SOFÁ, TV DE LED 32 POLEGADAS, CAMA DE CASAL E 2 DE SOLTEIROS, TUDO NOVO.
DESCONTO DE R$ 100 PARA OS 6 PRIMEIROS MESES.
PRÓXIMO: BIG HIPERMERCADO, BAURU SHOPPING, UNINOVE MEDICINA, USP, LOJA HAVAN, AV NAÇÕES UNIDAS, ETC...
CORRETOR SÉRGIO CALADO: 14.99772.3114",56,"['60m²', '2 quartos', '1 banheiro', '1 vaga', 'Recepção', 'Circuito de segurança', 'Conexão à internet', 'Interfone', 'Salão de festas']",https://www.vivareal.com.br/imovel/apartamento-2-quartos-jardim-infante-dom-henrique-bairros-bauru-com-garagem-60m2-aluguel-RS1550-id-2488061742/
R$ 2.800/mês,R$ 515,,,"Avenida Affonso José Aiello, 10100 - Vila Aviação, Bauru - SP","O apartamento no bairro Vila Aviação possui 96 metros quadrados com 3 quartos sendo 1 suite e 3 banheiros
Possui academia, espaço gourmet, jardim, área de recreação infantil, salão para festas e eventos.
Vai lhe possibilitar curtir os dias mais quentes na piscina, praticar diversos esportes na quadra poliesportiva.Churrasqueira para você aproveitar nos momentos de descontração.
Elevador que garante o transporte das suas malas e compras.
Encontra-se em um condomínio protegido por muros.",69,"['96m²', '3 quartos', '3 banheiros\n1 suíte', '2 vagas', 'Quadra de squash', 'Playground', 'Spa', 'Quadra poliesportiva', 'Espaço gourmet']",https://www.vivareal.com.br/imovel/apartamento-3-quartos-vila-aviacao-bairros-bauru-com-garagem-96m2-aluguel-RS2800-id-2521595005/
R$ 2.500/mês,Não informado,,,"Jardim Terra Branca, Bauru - SP",A casa está localizado no bairro Jardim Terra Branca tem 100 metros quadrados com 2 quartos sendo 2 suites e 2 banheirosÉ mobiliado.,23,"['100m²', '2 quartos', '2 banheiros\n2 suítes', '2 vagas', 'Portão eletrônico', 'Mobiliado']",https://www.vivareal.com.br/imovel/casa-2-quartos-jardim-terra-branca-bairros-bauru-com-garagem-100m2-aluguel-RS2500-id-2525563823/
R$ 600/mês,R$ 250,R$ 270,,"Rua Francisco Rodrigues Borges, 3 - Jardim Panorama, Bauru - SP","Apartamento com um dormitório sendo uma suíte, completo em armários.
Próximo a Av. Nações Unidas.
CORRETOR VIRGÍLIO- 14 9 9771.7664",18,"['32m²', '1 quarto', '1 banheiro\n1 suíte', '1 vaga', 'Churrasqueira', 'Elevador', 'Condomínio fechado', 'Portão eletrônico']",https://www.vivareal.com.br/imovel/apartamento-1-quartos-jardim-panorama-bairros-bauru-com-garagem-32m2-aluguel-RS600-id-2519462901/
